Days,Temperature,Humidity,Organic compound(Air) Level,Air Quality Level,Pressure(Kpa),Altitude(m)
,15.2,61,1790,1755,1.02,-20.21
,15.2,61,1802,1741,1.02,-20.3
,15.2,61.1,1798,1785,1.02,-19.88
,15.2,61.1,1780,1774,1.02,-19.63
,15.2,61.1,1795,1813,1.02,-20.54
,15.2,61.1,1799,1776,1.02,-19.96
,15.2,61.1,1796,1778,1.02,-20.3
,15.2,61.1,1792,1776,1.02,-20.13
,15.2,61.1,1793,1776,1.02,-19.96
,15.2,61,1778,1770,1.02,-20.71
,15.2,61,1791,1775,1.02,-20.38
,15.2,61.1,1780,1771,1.02,-20.13
,15.2,61.1,1797,1786,1.02,-20.21
,15.2,61.1,1789,1772,1.02,-19.21
,15.2,61.1,1792,1777,1.02,-20.21
,15.2,61.1,1790,1777,1.02,-19.96
,15.2,61.1,1801,1779,1.02,-20.3
,15.2,61.1,1785,1761,1.02,-20.54
,15.2,61.1,1794,1783,1.02,-20.13
,15.2,61.2,1794,1801,1.02,-19.88
,15.2,61.1,1783,1784,1.02,-20.21
,15.2,61.1,1794,1782,1.02,-19.96
,15.2,61.2,1798,1778,1.02,-20.46
,15.2,61.2,1781,1769,1.02,-20.13
,15.2,61.2,1799,1779,1.02,-20.13
,15.2,61.2,1826,1784,1.02,-19.38
,15.2,61.2,1797,1778,1.02,-19.55
,15.2,61.1,1797,1797,1.02,-20.13
,15.2,61.1,1802,1779,1.02,-20.13
,15.2,61.2,1793,1776,1.02,-19.96
,15.2,61.2,1794,1781,1.02,-20.21
,15.2,61.2,1781,1765,1.02,-19.8
,15.2,61.2,1791,1770,1.02,-20.46
,15.2,61.2,1827,1783,1.02,-19.88
,15.2,61.2,1793,1779,1.02,-20.05
,15.2,61.2,1785,1767,1.02,-19.96
,15.2,61.2,1802,1787,1.02,-20.71
,15.2,61.2,1791,1781,1.02,-19.88
,15.2,61.2,1798,1789,1.02,-19.63
,15.2,61.1,1794,1785,1.02,-19.46
,15.2,61.1,1793,1782,1.02,-19.88
,15.2,61.2,1808,1782,1.02,-20.46
,15.2,61.1,1801,1789,1.02,-20.21
,15.2,61.1,1797,1785,1.02,-19.88
,15.2,61.1,1790,1775,1.02,-20.21
,15.2,61.2,1755,1778,1.02,-19.46
,15.2,61.1,1795,1782,1.02,-20.13
,15.2,61.1,1801,1782,1.02,-20.3
,15.2,61.2,1789,1766,1.02,-19.71
,15.2,61.1,1799,1781,1.02,-19.96
,15.2,61.1,1791,1773,1.02,-20.38
,15.2,61.1,1794,1776,1.02,-19.63
,15.2,61.2,1799,1781,1.02,-19.96
,15.2,61.2,1801,1798,1.02,-20.05
,15.2,61.1,1797,1783,1.02,-19.63
,15.2,61.2,1798,1779,1.02,-20.63
,15.2,61.2,1793,1783,1.02,-20.13
,15.2,61.2,1797,1779,1.02,-19.71
,15.2,61.2,1794,1779,1.02,-20.13
,15.2,61.2,1796,1781,1.02,-19.71
,15.1,61.1,1819,1783,1.02,-19.63
,15.2,61.2,1799,1776,1.02,-20.13
,15.1,61.2,1797,1775,1.02,-20.46
,15.1,61.1,1797,1773,1.02,-20.38
,15.2,61.2,1798,1786,1.02,-20.3
,15.2,61.2,1802,1783,1.02,-20.05
,15.1,61.2,1795,1781,1.02,-19.88
,15.1,61.2,1793,1781,1.02,-20.71
,15.1,61.2,1797,1779,1.02,-19.71
,15.2,61.3,1781,1766,1.02,-20.05
,15.1,61.3,1798,1782,1.02,-20.3
,15.1,61.3,1795,1778,1.02,-20.38
,15.1,61.2,1793,1774,1.02,-19.8
,15.1,61.2,1796,1777,1.02,-20.13
,15.1,61.3,1795,1784,1.02,-20.21
,15.1,61.3,1799,1785,1.02,-19.88
,15.1,61.3,1777,1782,1.02,-20.46
,15.1,61.3,1803,1776,1.02,-20.46
,15.1,61.3,1803,1786,1.02,-20.38
,15.1,61.3,1795,1780,1.02,-20.3
,15.1,61.3,1797,1779,1.02,-20.46
,15.1,61.2,1784,1767,1.02,-20.71
,15.2,61.3,1786,1767,1.02,-20.63
,15.2,61.2,1809,1790,1.02,-20.3
,15.1,61.2,1792,1782,1.02,-20.46
,15.1,61.2,1787,1773,1.02,-19.88
,15.1,61.2,1790,1762,1.02,-20.79
,15.1,61.2,1791,1776,1.02,-20.38
,15.1,61.2,1795,1781,1.02,-20.54
,15.1,61.2,1798,1779,1.02,-20.88
,15.1,61.2,1799,1740,1.02,-20.71
,15.1,61.3,1797,1786,1.02,-20.88
,15.1,61.3,1797,1786,1.02,-20.13
,15.1,61.3,1794,1782,1.02,-21.04
,15.1,61.3,1794,1778,1.02,-20.38
,15.1,61.3,1787,1777,1.02,-20.96
,15.1,61.3,1792,1782,1.02,-20.79
,15.1,61.3,1781,1769,1.02,-21.04
,15.1,61.3,1801,1794,1.02,-21.13
,15.1,61.3,1802,1782,1.02,-20.54
,15.1,61.3,1797,1821,1.02,-20.38
,15.1,61.2,1785,1781,1.02,-20.38
,15.1,61.3,1800,1791,1.02,-20.3
,15.1,61.3,1805,1787,1.02,-20.71
,15.1,61.3,1798,1782,1.02,-20.54
,15.1,61.3,1788,1774,1.02,-20.79
,15.1,61.3,1793,1833,1.02,-20.46
,15.1,61.3,1802,1780,1.02,-20.71
,15.1,61.3,1792,1780,1.02,-20.79
,15.1,61.3,1805,1781,1.02,-21.13
,15.1,61.3,1783,1775,1.02,-20.71
,15.1,61.3,1805,1776,1.02,-20.3
,15.1,61.3,1803,1782,1.02,-20.38
,15.1,61.3,1792,1767,1.02,-20.96
,15.1,61.3,1797,1827,1.02,-20.38
,15.1,61.3,1789,1775,1.02,-20.63
,15.1,61.3,1795,1785,1.02,-20.88
,15.1,61.3,1793,1783,1.02,-20.38
,15.1,61.3,1803,1783,1.02,-20.46
,15.1,61.3,1805,1792,1.02,-20.46
,15.1,61.3,1803,1781,1.02,-20.88
,15.1,61.3,1801,1779,1.02,-20.79
,15.1,61.3,1806,1776,1.02,-20.88
,15.1,61.3,1797,1783,1.02,-20.96
,15.1,61.3,1796,1776,1.02,-21.29
,15.1,61.3,1803,1782,1.02,-20.88
,15.2,61.3,1808,1789,1.02,-21.13
,15.1,61.3,1803,1783,1.02,-20.79
,15.1,61.3,1801,1785,1.02,-21.38
,15.1,61.3,1786,1781,1.02,-21.79
,15.1,61.3,1796,1775,1.02,-21.21
,15.1,61.3,1797,1776,1.02,-20.63
,15.1,61.3,1773,1786,1.02,-20.79
,15.1,61.3,1792,1779,1.02,-20.88
,15.1,61.3,1797,1778,1.02,-20.96
,15.1,61.3,1797,1776,1.02,-21.46
,15.1,61.2,1803,1744,1.02,-21.46
,15.1,61.3,1744,1786,1.02,-21.29
,15.1,61.2,1803,1780,1.02,-21.13
,15.1,61.3,1795,1777,1.02,-21.29
,15.1,61.3,1803,1783,1.02,-21.54
,15.1,61.3,1794,1776,1.02,-21.46
,15.1,61.3,1801,1782,1.02,-21.29
,15.1,61.3,1802,1775,1.02,-21.29
,15.1,61.3,1803,1782,1.02,-21.46
,15.1,61.3,1799,1781,1.02,-21.38
,15.1,61.3,1801,1778,1.02,-21.46
,15.1,61.3,1799,1783,1.02,-21.13
,15.1,61.3,1802,1783,1.02,-21.54
,15.1,61.3,1805,1788,1.02,-21.79
,15.1,61.3,1801,1781,1.02,-21.79
,15.1,61.2,1788,1781,1.02,-21.79
,15.1,61.3,1799,1781,1.02,-21.79
,15.1,61.3,1804,1781,1.02,-21.29
,15.1,61.3,1796,1782,1.02,-20.79
,15.1,61.3,1798,1779,1.02,-21.71
,15.1,61.3,1801,1785,1.02,-20.96
,15.1,61.3,1779,1779,1.02,-20.88
,15.1,61.3,1792,1783,1.02,-21.29
,15.1,61.3,1694,1782,1.02,-21.13
,15.1,61.3,1791,1763,1.02,-22.04
,15.1,61.3,1794,1771,1.02,-21.54
,15.1,61.3,1802,1787,1.02,-21.38
,15.1,61.3,1804,1783,1.02,-21.46
,15.1,61.3,1803,1779,1.02,-21.46
,15.1,61.3,1802,1780,1.02,-21.21
,15.1,61.3,1806,1781,1.02,-22.12
,15.1,61.3,1802,1793,1.02,-21.38
,15.1,61.3,1791,1771,1.02,-21.13
,15.1,61.3,1797,1778,1.02,-21.87
,15.1,61.3,1787,1770,1.02,-21.38
,15.1,61.4,1803,1785,1.02,-22.12
,15.1,61.4,1805,1777,1.02,-21.46
,15.1,61.3,1780,1776,1.02,-21.62
,15.1,61.4,1799,1778,1.02,-21.29
,15.1,61.3,1803,1776,1.02,-21.21
,15.1,61.3,1802,1778,1.02,-20.71
,15.1,61.3,1795,1776,1.02,-21.62
,15.1,61.5,1808,1783,1.02,-22.29
,15.1,61.4,1802,1867,1.02,-22.29
,15.1,61.4,1793,1773,1.02,-21.71
,15.1,61.4,1802,1776,1.02,-21.46
,15.1,61.4,1781,1779,1.02,-21.46
,15.1,61.4,1797,1776,1.02,-21.46
,15.1,61.4,1802,1786,1.02,-21.71
,15.1,61.4,1803,1779,1.02,-21.79
,15.1,61.4,1798,1797,1.02,-21.87
,15.1,61.3,1823,1785,1.02,-21.38
,15.1,61.3,1803,1787,1.02,-21.38
,15.1,61.4,1795,1783,1.02,-21.96
,15.1,61.3,1804,1781,1.02,-21.54
,15.1,61.3,1798,1747,1.02,-21.87
,15.1,61.4,1800,1786,1.02,-22.12
,15.1,61.3,1807,1783,1.02,-21.04
,15.1,61.3,1798,1782,1.02,-21.46
,15.1,61.4,1798,1785,1.02,-21.87
,15.1,61.4,1795,1776,1.02,-21.71
,15.1,61.4,1799,1781,1.02,-21.54
,15,61.3,1747,1780,1.02,-21.96
,15,61.3,1799,1782,1.02,-21.38
,15.1,61.5,1801,1783,1.02,-21.21
,15,61.4,1804,1779,1.02,-22.37
,15,61.4,1803,1785,1.02,-21.96
,15,61.4,1783,1780,1.02,-21.54
,15,61.5,1797,1783,1.02,-21.96
,15,61.4,1759,1808,1.02,-21.87
,15,61.4,1803,1779,1.02,-22.37
,15,61.4,1807,1785,1.02,-22.21
,15,61.4,1803,1783,1.02,-21.96
,15,61.4,1805,1793,1.02,-21.87
,15.1,61.5,1783,1776,1.02,-21.38
,15,61.4,1701,1787,1.02,-22.12
,15.1,61.5,1803,1783,1.02,-21.54
,15.1,61.5,1805,1788,1.02,-22.21
,15.1,61.5,1840,1783,1.02,-22.12
,15.1,61.5,1797,1780,1.02,-21.62
,15,61.4,1825,1784,1.02,-21.54
,15.1,61.5,1802,1787,1.02,-21.62
,15,61.4,1808,1784,1.02,-22.46
,15,61.4,1805,1780,1.02,-21.87
,15.1,61.5,1799,1786,1.02,-21.79
,15,61.4,1799,1755,1.02,-22.29
,15.1,61.5,1805,1781,1.02,-22.29
,15,61.4,1807,1789,1.02,-22.37
,15.1,61.5,1783,1785,1.02,-21.54
,15,61.4,1799,1783,1.02,-22.21
,15,61.4,1797,1788,1.02,-21.46
,15.1,61.5,1798,1779,1.02,-21.79
,15.1,61.5,1792,1778,1.02,-21.79
,15,61.4,1801,1819,1.02,-22.7
,15.1,61.5,1797,1778,1.02,-22.79
,15.1,61.5,1783,1782,1.02,-21.96
,15.1,61.5,1841,1782,1.02,-22.04
,15.1,61.5,1757,1778,1.02,-21.29
,15.1,61.5,1798,1764,1.02,-21.62
,15,61.4,1797,1781,1.02,-22.46
,15,61.4,1797,1780,1.02,-21.96
,15,61.4,1798,1782,1.02,-22.37
,15.1,61.5,1804,1751,1.02,-21.96
,15,61.4,1790,1771,1.02,-22.04
,15,61.4,1742,1783,1.02,-21.87
,15,61.4,1775,1789,1.02,-22.04
,15,61.5,1793,1783,1.02,-21.96
,15,61.5,1802,1782,1.02,-22.37
,15,61.5,1798,1786,1.02,-22.04
,15,61.4,1802,1787,1.02,-21.71
,15,61.4,1798,1776,1.02,-21.96
,15,61.5,1799,1783,1.02,-21.54
,15,61.4,1809,1783,1.02,-21.29
,15,61.5,1783,1782,1.02,-21.79
,15,61.5,1799,1787,1.02,-21.96
,15,61.5,1829,1781,1.02,-21.62
,15,61.4,1794,1786,1.02,-21.79
,15,61.4,1801,1796,1.02,-21.46
,15,61.4,1835,1779,1.02,-22.04
,15,61.4,1795,1779,1.02,-21.96
,15,61.4,1799,1779,1.02,-21.87
,15,61.4,1807,1783,1.02,-22.29
,15,61.5,1801,1789,1.02,-22.04
,15,61.4,1799,1780,1.02,-21.96
,15,61.5,1802,1786,1.02,-22.04
,15.1,61.5,1799,1777,1.02,-21.71
,15,61.5,1795,1781,1.02,-22.29
,15,61.5,1786,1773,1.02,-21.87
,15,61.5,1795,1786,1.02,-22.04
,15,61.5,1803,1781,1.02,-22.21
,15,61.5,1803,1783,1.02,-21.96
,15,61.5,1802,1788,1.02,-22.04
,15,61.5,1807,1778,1.02,-22.29
,15,61.5,1799,1781,1.02,-22.46
,15,61.5,1794,1783,1.02,-21.87
,15,61.5,1797,1786,1.02,-22.37
,15,61.5,1797,1782,1.02,-22.54
,15,61.5,1786,1779,1.02,-22.21
,15,61.5,1806,1786,1.02,-21.87
,15,61.5,1799,1783,1.02,-22.87
,15,61.5,1801,1774,1.02,-22.62
,15,61.4,1790,1766,1.02,-22.04
,15,61.5,1799,1774,1.02,-22.54
,15,61.5,1793,1773,1.02,-22.29
,15,61.5,1793,1781,1.02,-22.21
,15,61.5,1803,1783,1.02,-22.21
,15,61.5,1806,1783,1.02,-21.79
,15,61.6,1755,1735,1.02,-22.46
,15,61.5,1804,1787,1.02,-23.37
,15,61.5,1802,1774,1.02,-22.29
,15,61.5,1799,1782,1.02,-22.21
,15,61.5,1794,1781,1.02,-22.21
,15.1,61.5,1792,1771,1.02,-21.96
,15,61.5,1786,1766,1.02,-22.12
,15,61.5,1803,1782,1.02,-22.54
,15,61.5,1795,1776,1.02,-22.62
,15,61.5,1804,1779,1.02,-22.29
,15,61.5,1795,1780,1.02,-22.12
,15,61.5,1803,1778,1.02,-22.04
,15,61.5,1791,1783,1.02,-21.87
,15,61.5,1800,1782,1.02,-22.37
,15,61.5,1786,1779,1.02,-22.29
,15,61.5,1787,1730,1.02,-23.29
,15,61.5,1798,1779,1.02,-22.54
,15,61.5,1803,1787,1.02,-22.04
,15,61.5,1799,1777,1.02,-22.37
,15,61.6,1802,1787,1.02,-22.46
,15,61.6,1744,1785,1.02,-22.37
,15,61.6,1802,1778,1.02,-22.12
,15,61.6,1791,1776,1.02,-22.62
,15,61.6,1806,1772,1.02,-22.7
,15,61.6,1799,1803,1.02,-22.12
,15,61.6,1802,1783,1.02,-22.79
,15,61.6,1801,1790,1.02,-22.46
,15,61.6,1803,1779,1.02,-22.12
,15,61.6,1799,1785,1.02,-21.87
,15,61.6,1803,1786,1.02,-22.12
,15,61.6,1803,1782,1.02,-22.04
,15,61.6,1801,1777,1.02,-21.79
,15,61.6,1793,1785,1.02,-21.96
,15,61.6,1805,1784,1.02,-22.29
,15,61.6,1799,1783,1.02,-21.96
,15,61.7,1799,1781,1.02,-21.87
,15,61.6,1787,1771,1.02,-22.29
,15,61.7,1796,1779,1.02,-22.04
,15,61.7,1799,1777,1.02,-22.12
,15,61.6,1797,1782,1.02,-22.54
,15,61.7,1794,1782,1.02,-21.71
,15,61.7,1802,1787,1.02,-22.12
,15,61.7,1799,1779,1.02,-22.62
,15,61.6,1797,1779,1.02,-22.21
,15,61.7,1797,1785,1.02,-22.29
,15,61.7,1801,1776,1.02,-21.87
,15,61.7,1801,1783,1.02,-22.37
,15,61.7,1797,1780,1.02,-22.12
,15,61.7,1807,1767,1.02,-21.96
,15,61.7,1803,1785,1.02,-22.21
,15,61.7,1798,1779,1.02,-21.29
,15,61.7,1807,1840,1.02,-21.79
,15,61.7,1801,1775,1.02,-22.29
,15,61.7,1794,1767,1.02,-22.12
,15,61.7,1797,1776,1.02,-22.79
,15,61.7,1796,1783,1.02,-22.21
,15,61.7,1802,1781,1.02,-22.37
,15,61.8,1789,1744,1.02,-21.46
,15,61.8,1791,1781,1.02,-21.96
,15,61.8,1798,1760,1.02,-22.37
,15,61.7,1792,1783,1.02,-21.38
,14.9,61.7,1799,1778,1.02,-21.79
,15,61.8,1797,1769,1.02,-21.96
,14.9,61.7,1801,1778,1.02,-21.96
,14.9,61.8,1791,1777,1.02,-22.21
,14.9,61.8,1804,1810,1.02,-21.96
,15,61.8,1801,1776,1.02,-21.71
,15,61.8,1793,1778,1.02,-22.04
,15,61.8,1805,1782,1.02,-21.96
,15,61.8,1802,1777,1.02,-22.21
,15,61.9,1782,1777,1.02,-22.04
,15,61.9,1808,1856,1.02,-21.71
,15,61.9,1805,1781,1.02,-22.12
,15,61.8,1797,1786,1.02,-21.87
,14.9,61.8,1801,1787,1.02,-22.21
,15,61.9,1790,1786,1.02,-22.54
,15,61.8,1803,1782,1.02,-21.96
,15,61.8,1801,1785,1.02,-22.21
,15,61.8,1803,1776,1.02,-21.87
,15,61.8,1803,1776,1.02,-22.21
,15,61.8,1782,1786,1.02,-21.29
,14.9,61.7,1802,1776,1.02,-21.71
,15,61.8,1801,1783,1.02,-22.04
,15,61.8,1802,1779,1.02,-22.12
,15,61.9,1791,1777,1.02,-22.46
,15,61.8,1801,1787,1.02,-22.12
,15,61.8,1798,1786,1.02,-22.04
,14.9,61.7,1791,1782,1.02,-22.21
,15,61.7,1791,1786,1.02,-22.04
,14.9,61.8,1801,1781,1.02,-22.29
,15,61.8,1798,1776,1.02,-22.37
,15,61.8,1801,1783,1.02,-22.21
,14.9,61.8,1804,1783,1.02,-21.71
,14.9,61.8,1801,1779,1.02,-22.21
,15,61.8,1806,1781,1.02,-22.21
,14.9,61.8,1790,1779,1.02,-21.79
,15,61.9,1787,1776,1.02,-21.71
,14.9,61.8,1783,1776,1.02,-22.29
,15,61.8,1795,1773,1.02,-21.71
,15,61.8,1804,1782,1.02,-22.37
,15,61.9,1807,1786,1.02,-22.12
,14.9,61.7,1806,1739,1.02,-21.96
,14.9,61.8,1803,1785,1.02,-22.62
,14.9,61.8,1811,1779,1.02,-22.12
,15,61.7,1803,1773,1.02,-21.87
,15,61.8,1805,1789,1.02,-22.37
,14.9,61.7,1799,1785,1.02,-21.79
,15,61.8,1803,1776,1.02,-22.37
,14.9,61.7,1804,1778,1.02,-22.29
,15,61.8,1804,1786,1.02,-22.62
,15,61.8,1806,1801,1.02,-22.46
,15,61.8,1802,1779,1.02,-21.62
,14.9,61.7,1789,1777,1.02,-22.04
,15,61.7,1791,1769,1.02,-21.96
,15,61.7,1798,1785,1.02,-22.29
,15,61.7,1802,1783,1.02,-22.21
,15,61.7,1792,1783,1.02,-22.46
,15,61.7,1797,1782,1.02,-22.95
,15,61.7,1793,1766,1.02,-21.79
,15,61.7,1801,1776,1.02,-22.12
,15,61.7,1799,1783,1.02,-22.21
,15,61.7,1803,1778,1.02,-21.79
,15,61.7,1802,1776,1.02,-21.87
,15,61.7,1801,1779,1.02,-22.21
,14.9,61.7,1805,1766,1.02,-22.21
,15,61.7,1801,1775,1.02,-21.79
,14.9,61.6,1803,1778,1.02,-22.04
,15,61.8,1803,1783,1.02,-21.79
,14.9,61.7,1806,1779,1.02,-22.12
,14.9,61.7,1791,1778,1.02,-21.62
,14.9,61.7,1791,1771,1.02,-21.71
,14.9,61.7,1799,1776,1.02,-22.29
,14.9,61.7,1803,1760,1.02,-21.96
,14.9,61.8,1806,1781,1.02,-21.54
,14.9,61.8,1805,1783,1.02,-21.79
,14.9,61.7,1794,1776,1.02,-21.96
,14.9,61.8,1799,1775,1.02,-21.54
,14.9,61.8,1805,1781,1.02,-22.21
,14.9,61.8,1798,1776,1.02,-21.54
,14.9,61.7,1799,1778,1.02,-22.12
,14.9,61.8,1806,1776,1.02,-21.87
,14.9,61.7,1803,1778,1.02,-22.21
,14.9,61.8,1781,1776,1.02,-22.21
,14.9,61.8,1805,1773,1.02,-22.21
,14.9,61.8,1799,1783,1.02,-21.71
,14.9,61.7,1802,1776,1.02,-22.29
,14.9,61.7,1804,1778,1.02,-22.37
,14.9,61.8,1742,1785,1.02,-21.13
,14.9,61.7,1804,1778,1.02,-22.29
,14.9,61.7,1795,1777,1.02,-22.04
,14.9,61.7,1799,1779,1.02,-22.04
,14.9,61.7,1801,1762,1.02,-22.04
,14.9,61.7,1804,1765,1.02,-21.87
,14.9,61.7,1783,1782,1.02,-22.54
,14.9,61.7,1803,1783,1.02,-21.79
,14.9,61.7,1805,1785,1.02,-21.54
,14.9,61.8,1805,1776,1.02,-21.54
,14.9,61.8,1806,1781,1.02,-21.79
,14.9,61.8,1808,1787,1.02,-22.12
,14.9,61.7,1793,1778,1.02,-22.29
,14.9,61.7,1799,1770,1.02,-21.46
,14.9,61.7,1804,1776,1.02,-21.87
,14.9,61.7,1791,1776,1.02,-21.62
,14.9,61.6,1771,1807,1.02,-21.87
,14.9,61.7,1789,1782,1.02,-21.87
,14.9,61.6,1802,1776,1.02,-21.87
,14.9,61.6,1807,1789,1.02,-22.04
,14.9,61.6,1802,1782,1.02,-21.46
,14.9,61.6,1802,1785,1.02,-21.38
,14.9,61.6,1805,1776,1.02,-22.21
,14.9,61.7,1806,1782,1.02,-21.87
,14.9,61.6,1808,1785,1.02,-21.96
,14.9,61.6,1801,1783,1.02,-22.04
,14.9,61.7,1803,1777,1.02,-21.54
,14.9,61.7,1807,1770,1.02,-21.87
,14.9,61.7,1804,1775,1.02,-21.87
,14.9,61.7,1802,1839,1.02,-21.79
,14.9,61.7,1805,1776,1.02,-21.54
,14.9,61.7,1777,1779,1.02,-21.87
,14.9,61.7,1808,1781,1.02,-21.79
,14.9,61.7,1803,1778,1.02,-21.62
,14.9,61.8,1801,1783,1.02,-21.54
,14.9,61.7,1798,1795,1.02,-21.87
,14.9,61.7,1819,1766,1.02,-21.38
,14.9,61.8,1806,1778,1.02,-21.96
,14.9,61.8,1798,1779,1.02,-21.62
,14.9,61.8,1787,1771,1.02,-22.04
,14.9,61.7,1788,1783,1.02,-21.79
,14.9,61.8,1799,1781,1.02,-22.29
,14.9,61.7,1793,1776,1.02,-22.04
,14.9,61.6,1786,1783,1.02,-21.54
,14.9,61.7,1805,1782,1.02,-22.04
,14.9,61.7,1808,1782,1.02,-21.87
,14.9,61.7,1795,1783,1.02,-22.37
,14.9,61.7,1807,1763,1.02,-22.21
,14.9,61.6,1803,1789,1.02,-22.21
,14.9,61.7,1798,1789,1.02,-22.12
,14.9,61.7,1795,1779,1.02,-21.71
,14.9,61.7,1808,1783,1.02,-21.96
,14.9,61.8,1795,1781,1.02,-21.96
,14.9,61.8,1794,1661,1.02,-22.29
,14.9,61.8,1798,1783,1.02,-21.71
,14.9,61.8,1791,1781,1.02,-21.79
,14.9,61.8,1806,1783,1.02,-21.38
,14.9,61.8,1805,1777,1.02,-21.87
,14.9,61.8,1797,1776,1.02,-21.38
,14.9,61.8,1803,1780,1.02,-21.71
,14.9,61.8,1793,1775,1.02,-21.87
,14.9,61.7,1804,1772,1.02,-21.13
,14.9,61.8,1801,1773,1.02,-21.46
,14.9,61.8,1792,1773,1.02,-22.04
,14.9,61.8,1798,1776,1.02,-21.79
,14.9,61.7,1807,1777,1.02,-21.96
,14.9,61.8,1787,1767,1.02,-22.29
,14.9,61.8,1791,1781,1.02,-21.87
,14.9,61.8,1782,1781,1.02,-22.79
,14.9,61.8,1807,1787,1.02,-22.37
,14.9,61.8,1805,1779,1.02,-21.87
,14.9,61.8,1808,1782,1.02,-22.29
,14.9,61.8,1806,1781,1.02,-21.62
,14.9,61.8,1738,1788,1.02,-21.46
,14.9,61.8,1794,1770,1.02,-21.96
,14.9,61.9,1787,1781,1.02,-21.79
,14.9,61.8,1841,1785,1.02,-21.46
,14.9,61.8,1803,1785,1.02,-21.71
,14.8,61.8,1803,1784,1.02,-20.88
,14.9,61.8,1808,1787,1.02,-21.79
,14.9,61.9,1806,1782,1.02,-22.37
,14.9,61.9,1805,1776,1.02,-22.12
,14.9,61.8,1807,1775,1.02,-22.21
,14.9,61.9,1791,1787,1.02,-21.62
,14.9,61.9,1653,1783,1.02,-22.21
,14.9,61.9,1814,1782,1.02,-22.62
,14.8,61.8,1806,1781,1.02,-21.87
,14.8,61.8,1825,1782,1.02,-22.21
,14.9,61.8,1804,1776,1.02,-21.96
,14.8,61.8,1806,1774,1.02,-22.21
,14.9,61.8,1811,1782,1.02,-22.21
,14.9,61.8,1806,1769,1.02,-21.96
,14.9,61.8,1805,1783,1.02,-21.71
,14.9,61.9,1807,1791,1.02,-22.04
,14.9,61.9,1791,1773,1.02,-22.04
,14.9,61.8,1792,1776,1.02,-21.54
,14.9,61.9,1808,1787,1.02,-21.96
,14.8,61.8,1806,1785,1.02,-21.54
,14.9,61.9,1806,1781,1.02,-22.37
,14.9,61.9,1851,1777,1.02,-22.46
,14.8,61.8,1802,1785,1.02,-21.96
,14.9,61.8,1798,1807,1.02,-21.71
,14.9,61.8,1794,1773,1.02,-21.87
,14.8,61.7,1803,1775,1.02,-21.71
,14.8,61.8,1787,1783,1.02,-22.04
,14.8,61.7,1807,1787,1.02,-22.29
,14.8,61.7,1807,1808,1.02,-22.29
,14.8,61.7,1794,1767,1.02,-22.62
,14.9,61.8,1797,1769,1.02,-22.37
,14.8,61.7,1808,1787,1.02,-22.62
,14.8,61.7,1803,1783,1.02,-21.62
,14.8,61.7,1800,1776,1.02,-22.21
,14.9,61.9,1805,1799,1.02,-22.12
,14.9,61.9,1811,1781,1.02,-22.79
,14.8,61.8,1808,1787,1.02,-22.54
,14.8,61.8,1791,1769,1.02,-22.54
,14.8,61.8,1807,1785,1.02,-22.21
,14.9,61.8,1808,1775,1.02,-22.04
,14.8,61.8,1793,1785,1.02,-22.79
,14.8,61.7,1803,1783,1.02,-22.12
,14.8,61.7,1808,1787,1.02,-22.12
,14.8,61.8,1803,1786,1.02,-22.37
,14.8,61.8,1802,1789,1.02,-22.46
,14.8,61.7,1805,1781,1.02,-21.96
,14.8,61.7,1803,1778,1.02,-23.04
,14.8,61.7,1801,1781,1.02,-22.54
,14.8,61.7,1807,1785,1.02,-22.46
,14.8,61.8,1799,1783,1.02,-22.54
,14.8,61.7,1791,1782,1.02,-22.12
,14.8,61.8,1808,1789,1.02,-21.87
,14.8,61.8,1805,1777,1.02,-22.29
,14.8,61.8,1793,1781,1.02,-22.12
,14.8,61.8,1805,1776,1.02,-22.37
,14.8,61.8,1824,1785,1.02,-22.12
,14.8,61.8,1799,1775,1.02,-22.21
,14.8,61.7,1829,1783,1.02,-22.04
,14.8,61.8,1808,1780,1.02,-22.04
,14.8,61.8,1806,1787,1.02,-22.37
,14.8,61.8,1795,1763,1.02,-22.29
,14.8,61.8,1792,1773,1.02,-22.21
,14.8,61.8,1805,1785,1.02,-21.96
,14.8,61.8,1799,1783,1.02,-22.46
,14.8,61.8,1803,1785,1.02,-22.12
,14.9,61.9,1805,1787,1.02,-21.54
,14.8,61.8,1807,1779,1.02,-22.62
,14.8,61.8,1800,1776,1.02,-22.29
,14.8,61.8,1790,1778,1.02,-22.29
,14.8,61.8,1781,1781,1.02,-22.29
,14.8,61.8,1787,1775,1.02,-22.54
,14.8,61.8,1776,1786,1.02,-21.87
,14.9,61.9,1811,1783,1.02,-22.12
,14.8,61.7,1783,1786,1.02,-22.37
,14.8,61.7,1806,1783,1.02,-22.7
,14.8,61.8,1804,1785,1.02,-22.62
,14.8,61.7,1791,1782,1.02,-23.04
,14.8,61.7,1806,1792,1.02,-22.46
,14.8,61.7,1801,1786,1.02,-22.46
,14.8,61.7,1789,1782,1.02,-22.79
,14.8,61.7,1807,1789,1.02,-22.04
,14.8,61.7,1804,1783,1.02,-22.21
,14.8,61.7,1805,1785,1.02,-22.12
,14.8,61.7,1799,1776,1.02,-21.96
,14.8,61.7,1797,1774,1.02,-22.04
,14.7,61.6,1788,1779,1.02,-22.46
,14.8,61.7,1749,1785,1.02,-22.7
